Time,Open,High,Low,Close,Volume
2001-10-14,0.9115,0.9124,0.9115,0.9122,344
2001-10-15,0.9122,0.9134,0.9062,0.9076,5592
2001-10-16,0.9076,0.9109,0.9037,0.9077,5596
2001-10-17,0.9077,0.9088,0.901,0.9014,5484
2001-10-18,0.9014,0.9054,0.8999,0.9026,5604
2001-10-19,0.9026,0.903,0.8964,0.8982,4576
2001-10-21,0.8984,0.8986,0.8978,0.8979,376
2001-10-22,0.8979,0.8999,0.8894,0.8915,5500
2001-10-23,0.8915,0.8925,0.8867,0.8906,5628
2001-10-24,0.8906,0.8941,0.8899,0.8932,5580
2001-10-25,0.8932,0.8976,0.8879,0.8918,5476
2001-10-26,0.8919,0.8948,0.8903,0.8924,4656
2001-10-28,0.8921,0.8928,0.8921,0.8925,180
2001-10-29,0.8925,0.9056,0.8924,0.9046,5568
2001-10-30,0.9046,0.9098,0.9034,0.9058,5564
2001-10-31,0.9058,0.9074,0.8986,0.8995,5576
2001-11-01,0.8996,0.9116,0.8993,0.9021,5628
2001-11-02,0.9021,0.9067,0.9006,0.9028,4984
2001-11-04,0.9015,0.9017,0.901,0.9012,188
2001-11-05,0.9012,0.9012,0.8943,0.8971,5524
2001-11-06,0.8971,0.8992,0.8938,0.8943,5536
2001-11-07,0.8943,0.9048,0.8938,0.8979,5664
2001-11-08,0.8979,0.8992,0.8905,0.8925,5480
2001-11-09,0.8925,0.8944,0.8891,0.8938,4776
2001-11-11,0.8944,0.8945,0.8941,0.8942,68
2001-11-12,0.8943,0.9012,0.8912,0.8936,5140
2001-11-13,0.8936,0.8936,0.8789,0.8812,5452
2001-11-14,0.8812,0.8838,0.8771,0.8824,5556
2001-11-15,0.8824,0.885,0.8803,0.8809,5312
2001-11-16,0.8809,0.8861,0.8809,0.884,4732
2001-11-18,0.8839,0.8841,0.8838,0.8841,140
2001-11-19,0.8841,0.885,0.8766,0.8784,5420
2001-11-20,0.8784,0.8842,0.878,0.8832,5308
2001-11-21,0.8832,0.8833,0.8754,0.8776,5420
2001-11-22,0.8776,0.8792,0.8762,0.878,4484
2001-11-23,0.8779,0.8809,0.8736,0.8777,3768
2001-11-25,0.878,0.8782,0.8779,0.8782,76
2001-11-26,0.8781,0.8828,0.8781,0.8803,3160
2001-11-27,0.8804,0.8834,0.877,0.883,3720
2001-11-28,0.8831,0.8882,0.8817,0.8872,4076
2001-11-29,0.8871,0.8914,0.8857,0.8864,3864
2001-11-30,0.8863,0.8977,0.8848,0.8959,3916
2001-12-02,0.8954,0.8956,0.895,0.895,108
2001-12-03,0.8951,0.8966,0.889,0.8904,4044
2001-12-04,0.8903,0.892,0.8885,0.8901,5072
2001-12-05,0.8903,0.8937,0.8846,0.8875,4952
2001-12-06,0.8874,0.895,0.8863,0.8937,4204
2001-12-07,0.8936,0.8942,0.8885,0.8889,4036
2001-12-09,0.8894,0.8897,0.8893,0.8894,108
2001-12-10,0.8893,0.8914,0.8842,0.8907,3928
2001-12-11,0.8906,0.893,0.8883,0.8922,4056
2001-12-12,0.8921,0.8985,0.8921,0.8972,4392
2001-12-13,0.8973,0.899,0.892,0.8927,4116
2001-12-14,0.8927,0.9049,0.8926,0.9038,3984
2001-12-16,0.903,0.9036,0.903,0.9035,100
2001-12-17,0.9036,0.9076,0.9014,0.9016,4128
2001-12-18,0.9016,0.9037,0.8995,0.9018,3876
2001-12-19,0.9018,0.9024,0.8953,0.8996,4004
2001-12-20,0.8997,0.9007,0.8962,0.9003,4180
2001-12-21,0.9004,0.9011,0.8855,0.8879,3756
2001-12-23,0.8886,0.8894,0.8885,0.8886,76
2001-12-24,0.8885,0.8905,0.874,0.8784,3740
2001-12-26,0.88,0.8804,0.8796,0.8796,88
2001-12-27,0.8796,0.8867,0.8773,0.883,3848
2001-12-28,0.8831,0.8839,0.8789,0.8837,3372
2002-01-01,0.8891,0.8892,0.8887,0.8889,104
2002-01-02,0.8888,0.9061,0.888,0.9038,4244
2002-01-03,0.9037,0.9055,0.8976,0.8993,4236
2002-01-04,0.8992,0.8998,0.8939,0.8948,3772
2002-01-06,0.8948,0.8963,0.8948,0.8963,108
2002-01-07,0.8962,0.8993,0.8881,0.8928,4052
2002-01-08,0.8928,0.8947,0.8884,0.8944,4172
2002-01-09,0.8945,0.8946,0.8865,0.8915,4064
2002-01-10,0.8914,0.8934,0.8901,0.892,3960
2002-01-11,0.8921,0.8927,0.8897,0.8921,3564
2002-01-13,0.8941,0.8942,0.8938,0.8941,92
2002-01-14,0.894,0.895,0.8914,0.8938,3780
2002-01-15,0.8937,0.894,0.8821,0.8842,4000
2002-01-16,0.8842,0.8845,0.8802,0.8844,4188
2002-01-17,0.8843,0.8847,0.8792,0.8812,3824
2002-01-18,0.8813,0.8846,0.8795,0.8836,3504
2002-01-20,0.8838,0.886,0.8838,0.8857,96
2002-01-21,0.8858,0.8862,0.8827,0.8831,3788
2002-01-22,0.8832,0.888,0.8812,0.888,3932
